document,topic,nm_producao,ds_resumo,gamma
3334,3,adorno e horkheimer a teoria critica como projeto de emancipacao,a dissertacao sob o tema adorno e horkheimer a teoriacritica como projeto de emancipacao retoma os textos de adorno e horkheimer investigando o pensamento desses autores enquanto reflexao acerca da sociedade burguesa a partir dos elementos postos pelo pensamentomoderno alicercado na afirmacao da razao e na promessa de emancipacao do homem das amarras dos mitos e do suprasensivel a reflexao acerca da razao iluminista e do confronto entre a teoria tradicional e a teoriacritica enquanto instancia critica do processo que nasceu na modernidade cujo resultado e a instrumentalizacao da razao sua submissao a tecnica ou seja o processo de dominacao da natureza hostil perpassa o trabalho dos autores como um resgate do projeto originariamente emancipatorio da razao iluminista a investigacao tem como eixo central a analise de obras como teoria tradicional e teoriacritica dialetica do esclarecimento e diversas obras menores que correspondem as tres fases de desenvolvimento do pensamento deles na fase inicial os autores estavam ligados a ideia de uma possivel emancipacao atraves de uma revolucao proletaria na segunda ha uma descrenca na possibilidade de transformacao seus textos sao do periodo do exilio americano a terceira fase e marcada pela critica do mundo administrado em que sobressaem a critica cultural e da educacao e a busca de saidas consideradas por seus criticos como aporias as principais questoes abordadas podem ser sintetizadas na relacao entre a teoria tradicional e a teoriacritica e no seu reconhecimento da transformacao da razao em razaoinstrumental a questao da dialetica do esclarecimento em que se da a sobreposicao da dominacao sobre a emancipacao revelada sobretudo no eclipsamento do sujeito no antissemitismo e na manipulacao da cultura e da informacao pelo poder da industriacultural e por fim as questoes em que sao pontuados os elementos que vinculam a teoriacritica a emancipacao dessa forma a critica se inscreve no exame do processo civilizatorio entendido como paulatino movimento em direcao a dominacao da natureza e do homem natureza externa e interna expressa pela teoria tradicional que redunda na instrumentalizacao da razao esse estudo permitiu ver na proposta da educacao contra a barbarie da educacao para uma consciencia verdadeira da educacao para a sensibilidade na formacao contra a semiformacao no progresso como desenvolvimento da humanidade enfim numa educacao para a emancipacao elementos que sobrevindos da critica dao guarida a um projeto de emancipacao,0.9892955638712383
8296,3,a formacao emancipatoria em adorno e a primazia provisoria da resistencia sobre a adaptacao no contexto educativo,oliveira luana aparecida de a formacao emancipatoria em adorno e a primazia provisoria da resistencia sobre a adaptacao no contexto educativo p dissertacao mestrado em filosofia universidade estadual do oeste do parana toledo resumo esta dissertacao pretende apresentar a concepcao adorniana de educacao e a partir dela realizar um confronto critico com a de educacao vigente no capitulo intitulado a proposta adorniana de uma educacao emancipatoria e os pressupostos necessarios para tal condicao veremos que para theodor w adorno a educacao somente tem sentido quando voltada para uma formacao que seja emancipatoria no sentido de se tornar o lugar social da tematizacao do naoidentico e de proporcionar experiencias formativas capazes de contribuirem com o desenvolvimento autonomo e critico dos individuos para tanto ha os pressupostos que segundo nossa leitura do autor sao condicoes de possibilidade para que ocorra o processo emancipatorio sendo que um fator importante para esta formacao dizrespeito a tensao entre a adaptacao e a resistencia porem no capitulo critica a educacao vigente a partir dos fundamentos filosoficos adornianos e analisada a educacao atual e constatado que por ela estar situada em uma sociedadecapitalista o conjunto de suas praticas pedagogicas reforca em grande medida a adaptacao a realidade que se apresenta desta forma podemos afirmar que neste contexto educativo nao ocorre a tensao necessaria para a formacao emancipatoria uma vez que ha o demasiado predominio da adaptacao sobre a resistencia a partir do referencial teorico de adorno sao elencados alguns elementos que contribuem para o fortalecimento unilateral do polo adaptativo na formacao a saber a barbarie por meio do ensino pela dureza isto e pela repressao e pelo medo a razaoinstrumental e a industriacultural do conjunto destes elementos resulta o modelo ideologico da semiformacao ou seja a deformacao da formacao por fim diante dessa problematica uma possivel alternativa e elaborada no capitulo a primazia provisoria da resistencia no contexto educativo sendo defendido que a esfera educacional possui o compromisso social de priorizar a resistencia assim o objetivo e indicar as condicoes de possibilidade da educacao fomentar as varias formas de resistencia para que entao neste processo o proposito da formacao emancipatoria possa ser fortalecido,0.9875619170148053
590,3,sobre o conceito de sacrificio na dialetica do esclarecimento,na dialetica do esclarecimento adorno e horkheimer sustentam a tese de que mito e esclarecimento mantem entre si nao uma simples relacao de oposicao como postulado pelo pensamento iluminista mas antes uma relacao dialetica de modo que o mito ja comporta algo da racionalidade autoconservadora do esclarecimento enquanto permanece no esclarecimento um nucleo de irracionalidade mitica que termina por reconduzilo a barbarie na explicitacao dessa relacao aparecem como centrais os conceitos de sacrificio e de renuncia esta ultima entendida como interiorizacao daquele primeiro porquanto podem revelar segundo a argumentacao dos autores tanto a unidade quanto a diferenca da natureza e do dominio esclarecido da natureza dialetica p dominio este que se exerce nao apenas sobre a natureza extrahumana mas tambem e sobretudo sobre a natureza num processo que os autores denominam introversao do sacrificio e que se constitui como ponto de reves do esclarecimento em mito o sacrificio em sua dupla articulacao com a astucia e com a renuncia apresentase assim como sendo o indice da inverdade do mito ao expor seu carater racional quanto do esclarecimento ao expor seu carater mitico numa tentiva de refletir sobre o papel de tais conceitos na articulacao interna da dialetica tomamolos como objeto do nosso trabalho partindo de uma visao em retrospectiva das principais obras e autores referenciados por adorno e horkheimer procuramos verificar quais pressupostos teoricos assentaram as bases dos conceitos em questao como sao eles utilizados na construcao da estrategia argumentativa da dialetica e qual a importancia que assumem para a ideia central que a perpassa a saber o entrelacamento entre mythos e logos como complemento do trabalho buscamos ainda vislumbrar outras possibilidades de leitura do fenomeno do sacrificio sem nenhuma pretensao de esgotala ou tornalas conclusivas,0.9837917740660778
8184,3,o problema da reduplicacao do cotidiano na industria cultural segundo theodor adorno,nosso objetivo e tratar da reduplicacao da realidade empirica que a industriacultural produz em determinados produtos conforme a concepcao de theodor adorno apresentaremos a concepcao do autor sobre a industriacultural destacando como ela fabrica mercadorias voltadas para uma diversao com fins de distracao acritica cujo conteudo muitas vezes seria uma duplicata do cotidiano das pessoas e no qual sao veiculados os valores e padroes de comportamento e consumo que predominam no capitalismo tardio nossa hipotese e de que a reduplicacao da realidade empirica nas mercadorias culturais audiovisuais expressa a utilizacao da tecnologia no ambito da industriacultural visando atingir seus objetivos em especial alimentar o consumo e manter a situacao social vigente buscaremos mostrar como o desenvolvimento dos meios de comunicacao em massa e a maestria com seus recursos audiovisuais sao aplicados nas mercadorias culturais possibilita uma reproducao da realidade com perfeicao cada vez maior e como essa duplicata do mundo seria utilizada pela industriacultural como expediente para induzir que seus consumidores passem a aderir ou mesmo interiorizar os valores e padroes de comportamentos voltados ao consumo e fins ideologicos veiculados no interior de seus produtos,0.982181309624747
5267,3,as relacoes entre os conceitos de natureza e feminino na dialetica do esclarecimento,a presente dissertacao teve como objetivos principais a compreensao da hipotese apresentada por adorno e horkheimer em seu livro a dialetica do esclarecimento sobre as relacoes entre os conceitos de natureza e feminino bem como buscar por meio da tecelagem atividade comum a todas as figuras femininas da obra analisada pelos autores frankfurtianos a odisseia um segundo caminho viavel para a participacao das mulheres na antiguidade para tanto dois eixos principais foram desenvolvidos o primeiro consiste em uma aproximacao em relacao a teoria de adorno e horkheimer assim como da interpretacao que os autores fazem da epopeia homerica ao escreverem a de os autores tinham como objetivo principal investigar o vinculo entre razao e dominacao e fizeram uso da odisseia para fundamentar a sua teoria entretanto por meio da interpretacao alegorica que fazem da obra findam por inserir a dominacao nas bases do pensamento racional fazendo de ulisses modelo do homem burgues que deve dominar a natureza bem como a si mesmo em nome da autoconservacao adorno e horkheimer estabelecem uma teoria tao rigida quanto a rigidez conceitual que criticam no liame estreito que criam entre razao e dominacao as mulheres representadas na de por duas figuras essenciais a esposa e a prostituta tambem nao encontram nenhuma outra via de atuacao que nao a de dominada o segundo eixo do trabalho trata da tecelagem como saida para o esquema proposto por adorno e horkheimer por meio desta atividade cultural apresentada como um dom feminino foi possivel encontrar uma abordagem diferenciada daquela que vincula natureza e feminino o tecer que contem um vinculo etimologico com a palavra texto aparece portanto como uma possibilidade de palavra feminina uma amplificacao da voz das mulheres na antiguidade assim como uma forma de participacao exterior ao ambito domestico  ambiente em que essas sao usualmente ligadas,0.9798896664702671
7854,4,riso e arte comica em bergson,essa disessa dis essa disessa disessa dis sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos sertacao tem como objeto o significado do riso e da comicidade propostos pelo filosofo frances henripelo filosofo frances henripelo filosofo frances henri pelo filosofo frances henripelo filosofo frances henri pelo filosofo frances henripelo filosofo frances henri pelo filosofo frances henri pelo filosofo frances henripelo filosofo frances henripelo filosofo frances henri pelo filosofo frances henripelo filosofo frances henri pelo filosofo frances henri pelo filosofo frances henripelo filosofo frances henripelo filosofo frances henripelo filosofo frances henri louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson louis bergson em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra em sua obra o riso o riso o riso ensaio ensaio ensaio ensaio ensaio ensaio ensaio sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da comicidade nossa investigacao visa especificamente sobre a significacao da c,0.9967168397496288
5888,4,estimulos proximais e distaisas criticas de davidson a quine,ha aproximados trinta anos iniciouse um debate entre os filosofos w v o quine e ddavidson a respeito de onde deveria ser situado na cadeia causal mundofalante o elementoque determina o significado empirico de frases de observacao doravante chamarsea talelemento de estimulo de acordo com quine que sustenta o que se pode chamar deconcepcao proximal tal estimulo estaria localizado na superficie sensorial do falante ouseja em posicao proxima a este em referida cadeia causal estimulo proximal davidsonpor outrolado critica a concepcao proximal pelo fato de que a mesma nao seria capaz deexplicar a natureza publica da linguagem e sugere a quine seu abandono em prol daconcepcao distal por ele proprio sustentada conforme a qual tal estimulo estaria situado nosproprios objetos e eventos sobre os quais falam as frases isto e em posicao maibs distante dofalante estimulo distal a despeito da sugestao de davidson quine insiste ate o final de suaobra em nao adotar oficialmente a concepcao distal introduzindo contudo algumasmodificacoes em sua concepcao a fim de escapar as criticas procedidas por aquele autortendo em vista essa divergencia entre os dois autores a presente dissertacao tem comoobjetivo proceder a reconstrucao e avaliacao desse debate ha que se ressaltar antes de tudoque quine e um filosofo muito sistematico e que suas teses estao intimamente conectadasentre si de modo que se faz necessaria uma visao mais geral de sua filosofia sempre que sedeseja entender um problema especifico que se encontra nela inserido sob pena de prejudicara adequada compreensao do mesmo por essa razao este trabalho sera dividido em duaspartes principais a primeira delas sera reservada a tentativa de situar o problema central quesera nele examinado no bojo mais amplo da filosofia quineana como um todo enquanto asegunda parte sera dedicada propriamente a reconstrucao do debate a conclusao a que sechega e que a formulacao final da concepcao de quine pode ser considerada satisfatoria comosolucao de muitos problemas da formulacao inicial da concepcao proximal desde se siga asugestao de lars bergstrom e se entenda que o significado de uma frase de observacao deveconsistir nas disposicoes de um sujeito para assentir ou dissentir a ela em vez de identificar osignificado com o conjunto de estimulos proximais que o falante vincula a ela ademais pormais que seja possivel levantar objecoes contra a solucao final de quine ela pode serconsiderada a saida mais adequada aos problemas da concepcao proximal quando comparadaa sugestao feita por davidson uma vez que a adocao da concepcao distal nao seria satisfatoriapara os propositos filosoficos de quine,0.9894957068642568
10239,4,antropologia morfologia e metafilosofia em wittgenstein,o objeto desta dissertacao e a dimensao filosofica e a dimensao metafilosofica das observacoes sobre o ramo de ouro de frazer de ludwig wittgenstein as observacoes correspondem a uma colecao de anotacoes filosoficas cuja relevancia geral diante do conjunto da obra de wittgenstein pode ser estabelecida de um modo mais superficial quanto a sua dimensao filosofica e de um modo mais profundo quanto a sua dimensao metafilosofica quanto a dimensao filosofica das observacoes isto e quanto ao objeto da investigacao filosofica de wittgenstein o texto pode ser lido enquanto uma critica ao metodo antropologico empregado por j g frazer em sua obraprima a saber o ramo de ouro quanto a dimensao metafilosofica das observacoes isto e quanto ao metodo da investigacao filosofica de wittgenstein o texto pode ser lido enquanto uma apropriacao do metodo morfologico empregado por o a g spengler e uma autocritica ao antigo metodo filosofico empregado por wittgenstein em seu primeiro livro de filosofia a saber o tractatuslogicophilosophicus mas sobretudo enquanto exercicio para o emprego de um novo metodo filosofico ainda em sua condicao mais elementar o qual viria a ser aperfeicoado durante toda a filosofia tardia de wittgenstein e seria declarado pelo proprio filosofo como o seu maior legado filosofico logo nosso objeto nao dizrespeito apenas a natureza filosofica da critica de wittgenstein a antropologia de frazer mas a natureza metafilosofica da apropriacao de wittgenstein sobre a morfologia de spengler e sobretudo da autocritica a sua propria filosofia o objetivo desta dissertacao e investigar qual a relacao da critica de wittgenstein a antropologia de frazer e da apropriacao sobre a morfologia de spengler com o emprego de seu novo metodo filosofico e com suas reflexoes sobre a natureza da filosofia em outras palavras se trata de mostrar como a dimensao filosofica e a dimensao metafilosofica das observacoes se sobrepoe uma a outra e como podemos apreender a segunda a partir da primeira portanto esta dissertacao foi dividida em duas partes a primeira dedicada as questoes externas ao texto das observacoes e a segunda dedicada as questoes internas ao texto das observacoes a primeira parte foi dividida em dois capitulos um sobre o contexto historico do periodo intermediario da filosofia de wittgenstein e o proposito que o conduziu a redacao das observacoes e outro sobre os problemas que ocorreram no processo de edicao e publicacao das observacoes a partir do espolio que implicam em problemas relevantes para a sua exegese a segunda parte tambem foi dividida em dois capitulos um sobre a dimensao filosofica das observacoes isto e sobre a critica de wittgenstein a antropologia de frazer e outro sobre a dimensao metafilosofica das observacoes isto e acerca da apropriacao de wittgenstein sobre a morfologia de spengler e a formacao de um novo metodo filosofico,0.9833158944507694
5931,4,sobre a normatividade do significado uma pseudorestricao a semantica naturalizada,o presente trabalho pretende discutir um problema bastante recente em filosofia da linguagem a saber o problema da normatividade do significado o locus fundamental da discussao e a posicao de saul kripke exposta em wittgenstein on rules and private language cujo ingrediente principal e a ideia de que o significado e uma nocao intrinsecamente normativa diversos filosofos tem assumido esta posicao como uma especie de restricao preteorica para avaliar teorias razoaveis descartando todas aquelas que nao possam acomodar de algum modo a restricao de kripke o que anima o debate contemporaneo a este respeito e justamente a possibilidade de inviabilizar qualquer abordagem descritivista e naturalista do significado com base na alegacao de que tais abordagens ou nao conseguem oferecer uma explicacao plausivel do sentido relevante de normatividade ou nao conseguem garantir um criterio razoavel de correcao semantica o objetivo geral deste trabalho e mostrar que a partir da posicao de wittgenstein nas investigacoesfilosoficas nao e absolutamente necessario assumir tal restricao ja que em multiplos sentidos ela parece mesmo contradizer nossas intuicoes ordinarias a respeito das nocoes de significado e uso este trabalho pretende mostrar em outras palavras que a restricao de normatividade e particularmente inofensiva para um modelo de semantica naturalizada a estrategia geral consistira em negar a hipotese de que o significado seja uma nocao intrinsecamente normativa e mostrar que seus aspectos normativos relevantes podem ser imediatamente derivados de certas regularidades basicas de uso,0.9796320690299444
11253,4,o empirismo naturalista de quine e a indeterminacao da traducao,desde a sua apresentacao em word and object a tese da indeterminacao da traducao de willard v o quine tem sido fonte de inumeros debates no entanto sua formulacao e consequencias filosoficas sao ainda mal compreendidas conforme destacou o proprio quine tendo em vista esse cenario tenho como objetivo analisar a base teorica de apoio para a tese da indeterminacao da traducao no primeiro capitulo apresento as motivacoes de quine para o estabelecimento da tese da indeterminacao da traducao tendo como ponto de partida os debates com rudolf carnap sobre a nocao de significado posteriormente apresento as diferencas entre a indeterminacao da referencia e a indeterminacao holofrastica por meio de exemplos empiricos alem disso tambem analiso objecoes recentes relativas a ambas as teses no segundo capitulo avalio a tese da indeterminacao da traducao a partir do ponto de vista naturalista que orienta a obra de quine apresentando argumentos que sugerem o abandono da nocao mentalista de significado em prol de uma semantica que explique a significatividade dos enunciados a partir do comportamento linguistico dos falantes no terceiro capitulo discuto a influencia do behaviorismo para o estabelecimento da tese da indeterminacao da traducao destacando que ao longo de sua obra quine minimiza o seu comprometimento para com a perspectiva behaviorista por fim dado o naturalismo que caracteriza a filosofia de quine defendo o proprio empirismo como o argumento central para a tese da indeterminacao da traducao,0.9795069735514601
536,5,a epopeia em prosa seiscentista uma definicao de genero,partindo de um conjunto de obras poeticas escritas em prosa do ultimo quartel do seculoxvi ao terceiro do seculoxvii esta tese se constitui na tentativa de elaborar uma sua definicao como genero procedese a mesma com base em primeiro lugar na preceptiva retorica e poetica neoaristotelica do quinhentos que faz prevalecer em tais obras uma identidade de genero distinguindoas da epica em verso da tragedia e da comedia esta preceptiva que tem como nomes exponenciais torquato tasso na italia lopes pinciano na espanha e manuel pires de almeida em portugal aproximaas entre si como poesia epica mas de uma especie singular justamente como epopeias em prosa em segundo lugar podem ser elas identificadas pelo modelo que se autoatribuem qual seja o das chamadas novelas ou romances gregos dos seculos iiiii particularmente as etiopicas de heliodoro e leucipe e clitofonte de aquiles tacio seguem este modelo no seiscentismo ocidental el peregrino en su patria de lope de vega los trabajos de persiles y sigismunda de cervantes argenis de barclay infortunios tragicos da constante florinda de rebelo e histoire negrepontique de baudoin para citar algumas das mais conhecidasmediante a analise da topica destas obras e similares diferenciase a epopeia em prosa tambem de outras especies literarias coevas tais os livros de cavalaria as novelas e os romances demonstrandose que sao diversos seus principios inventivos dispositivos e elocutivos bem como sua destinacao neles inclusa enfim estabelecese a definicao de epopeia em prosa segundo o lexico contemporaneo como imitacao comum de acao greve una e extensa narrada sem metro e com pensamento ornado,0.9881793779658491
2154,5,traducao comentada de trattato sopra le scene de sebastiano serlio,essa dissertacao e constituida pela traducao notas criticas e um comentario sobre o tratado sobre as cenas pertencente ao da arquitetura e perspectiva proferido pelo arquiteto italiano sebastiano serlio bologneseo texto que serviu de base para a traducao foi a edicao de giacomo de francesci de que por sua vez utilizou a colecao de m gio domenico scamozzi vicentino arquiteto italiano a edicao consultada reune os sete livros que foram inicialmente editados em separadoo primeiro volume foi publicado em seguidos de outros seis volumes ate a ultima publicacao correspondente ao livro vii realizada em o tratado sobre as cenas e os lumes artificiados das cenas pertencem ao livroii do da arquitetura juntamente com o tratado de perspectiva quanto a superficie e quanto aos corposprivilegiouse nas notas a traducao comentarios e referencias a possiveis fontes antigas utilizadas por serlio as obras de plinio e vitruvio consistem nas principais fontes antigas para da arquitetura e perspectiva que se apresenta como um discurso preceptivo da arquitetura baseado na retorica e na poeticano tratado sobre as cenas serlio se utiliza dos lugares proprios da arquitetura para prescrever a pratica cenica evidenciando desse modo a representacao teatralserlio discorre acerca das tres sortes de cenas a comica a tragica e a satirica prescrevendo e exemplificando cada cena localizandoas num espaco perspectivamente construido,0.9851106279811817
937,5,uma introducao ao paradoxo da predicao,uma introducao ao paradoxo da predicaoo paradoxo da predicao pode ser enunciado do seguinte modo um professor anuncia aos seus alunos que realizara um unico teste surpresa na semana que se segue emitido o anuncio um aluno objeta ao seu professor afirmando que seria impossivel a realizacao de um teste surpresa na proxima semana e para demonstralo oferece o seguinte raciocinio suponhamos que se o teste nao houvesse sido realizado nos dias que antecedessem a sextafeira entao ele somente poderia ser realizado na sexta entretanto dado que o teste nao houvera sido realizado nos dias que antecedem a sextafeira poderiase saber na quintafeira que o teste seria realizado na sexta e deste modo o teste nao poderia ser mais surpreendente consequentemente a sextafeira seria eliminada enquanto dia no qual seria possivel a realizacao de um teste surpresa mas o teste surpresa nao poderia por exemplo ser realizado na quintafeira a esta pergunta o aluno responderia do seguinte modo observemos que para que o teste pudesse se realizar na quintafeira ele nao poderia ter sido realizado nos dias que antecedem a este dia logo posto que um teste surpresa nao poderia ser realizado na sextafeira e dado que por hipotese ele tambem nao fora realizado nos dias que antecederam a quinta entao na quartafeira poderiamos saber que o teste seria realizado na quintafeira e portanto o teste novamente nao seria surpreendente tornase obvio que a reproducao deste raciocinio permitira a eliminacao de todos os demais dias da semana e em consequencia disto a conclusao de que e impossivel a realizacao de um teste surpresa que esteja em conformidade com anuncio do professoro problema existente na formulacao acima e que aparentemente um teste surpresa tal como descrito no anuncio alem de ser logicamente possivel e regularmente realizado pelos nossos professores porem possuimos um raciocinio que e aparentemente exato e que demonstra uma proposicao contraditoria a afirmacao anterior deste modo ao tratarmos do paradoxo da predicao estaremos lidando historicamente com as hipoteses de que o problema quer se trate de um erro ou de um paradoxo possa estar contido no anuncio ou no raciocinio que se convencionou denominar de raciocinio de eliminacao estas hipoteses iniciais determinarao o conteudo das solucoes historicamente apresentadas atraves de uma oscilacao entre a existencia de uma autocontradicao contida no anuncio propoe entre a existencia de um contraexemplo a algum principio epistemico ou pragmatico utilizado no racio´cinio de eliminacao o qual e normalmente utilizado ou entao na existencia de um erro produzido na aplicacao dos procedimentos dedutivos deste raciocinio,0.9823826057122738
